,Deletion,Insertion,Pointing Game,Energy Pointing Game,Top-k Inter,Times
158,0.09038067609071732,0.8719354867935181,1.0,0.07244230806827545,0.9890909194946289,0.5103228440020757
159,0.12165842205286026,0.7747374773025513,1.0,0.1707741767168045,0.9226666688919067,0.5081220170031884
160,0.12848275899887085,0.8716870546340942,1.0,0.09354618936777115,1.0,0.5139797659976466
161,0.09466107189655304,0.855768620967865,0.9090909090909091,0.05527007207274437,0.8533334136009216,0.5063063980014704
162,0.15955553948879242,0.8331277966499329,1.0,0.13644331693649292,0.9811111092567444,0.5257402179995552
163,0.1351986527442932,0.8507893681526184,0.8333333333333334,0.05922619253396988,0.800000011920929,0.5129528309989837
164,0.09779183566570282,0.7886326909065247,0.8571428571428571,0.03326484188437462,0.7961904406547546,0.5110230620011862
165,0.11623566597700119,0.6926952600479126,1.0,0.13426703214645386,0.8400000333786011,0.5153597530006664
166,0.13661383092403412,0.673545241355896,1.0,0.20847101509571075,0.9700000286102295,0.528912385001604
167,0.13856354355812073,0.7666718363761902,0.8333333333333334,0.1974208950996399,0.9600000381469727,0.5249045750024379
168,0.05731292814016342,0.8799233436584473,1.0,0.02362450212240219,0.9433333277702332,0.5203115180011082
169,0.08405940979719162,0.7682163715362549,0.75,0.16259002685546875,0.8350000381469727,0.5119353189984395
170,0.20536139607429504,0.6276615262031555,0.5,0.12270950525999069,0.7133333683013916,0.5069087840020075
